num      energy        midtime       peakrate            +/-          I*eff          IsoBrconvergence    parent     activROI_Chisq/dofTot_Chisq/dof                                     filename
1        46.539         176388       0.179533      0.0563066         0.0425              0    3               pb210  0.843469   1.03526                                    ra226.Chn
2       53.2284         176388      0.0660737      0.0527409        0.01075              0    3               pb214  0.843469   1.03526                                    ra226.Chn
3       186.211         176388        5.99541       0.068498         0.0364              0    3               ra226   1.12503   1.03526                                    ra226.Chn
4       241.995         176388        11.9156      0.0729672        0.07251              0    3               pb214  0.643243   1.03526                                    ra226.Chn
5        258.86         176388       0.914971       0.038368        0.00531              0    3               pb214  0.666719   1.03526                                    ra226.Chn
6         274.8         176388       0.777965      0.0340104        0.00355              0    3               pb214  0.989013   1.03526                                    ra226.Chn
7       277.371         176388      -0.222235      0.0333081          0.066              0    3               tl208  0.989013   1.03526                                    ra226.Chn
8       295.223         176388        28.1892       0.098248         0.1842              0    3               pb214   0.92291   1.03526                                    ra226.Chn
9       351.932         176388        50.7598       0.132232          0.356              0    3               pb214   1.24758   1.03526                                    ra226.Chn
10       386.78         176388       0.435584      0.0296846        0.00295              0    3               bi214   0.92478   1.03526                                    ra226.Chn
11       388.89         176388       0.547663      0.0240976        0.00402              0    3               bi214   0.92478   1.03526                                    ra226.Chn
12       454.79         176388       0.275259      0.0266097        0.00292              0    3               bi214  0.901891   1.03526                                    ra226.Chn
13       462.02         176388        0.19401      0.0233055        0.00212              0    3               pb214  0.901891   1.03526                                    ra226.Chn
14      480.432         176388       0.403746      0.0159252        0.00337              0    3               pb214   1.15028   1.03526                                    ra226.Chn
15       487.14         176388       0.526433      0.0183115        0.00432              0    3               pb214   1.15028   1.03526                                    ra226.Chn
16       580.14         176388       0.413376      0.0119143         0.0037              0    3               pb214  0.721033   1.03526                                    ra226.Chn
17      583.187         176388      0.0205212      0.0135392           0.85              0    3               tl208  0.721033   1.03526                                    ra226.Chn
18       609.32         176388         47.392        0.13608         0.4549              0    3               bi214    1.5682   1.03526                                    ra226.Chn
19      661.657         176388       0.081925      0.0096368          0.851              0    3               cs137  0.745665   1.03526                                    ra226.Chn
20      665.447         176388        1.54929      0.0178273        0.01531              0    3               bi214  0.745665   1.03526                                    ra226.Chn
21       703.11         176388       0.461555      0.0125111        0.00472              0    3               bi214   1.16296   1.03526                                    ra226.Chn
22       719.87         176388       0.355207      0.0109006        0.00392              0    3               bi214   1.35069   1.03526                                    ra226.Chn
23       763.13         176388      0.0344751      0.0170297         0.0179              0    3               tl208   1.11642   1.03526                                    ra226.Chn
24       768.36         176388        4.55254      0.0474582        0.04894              0    3               bi214   1.11642   1.03526                                    ra226.Chn
25       785.96         176388       0.959696       0.110394         0.0106              0    3               pb214   0.89202   1.03526                                    ra226.Chn
26       786.35         176388    0.000922983       0.107664         0.0032              0    3               bi214   0.89202   1.03526                                    ra226.Chn
27       806.18         176388        1.10169      0.0175227        0.01264              0    3               bi214  0.831339   1.03526                                    ra226.Chn
28       839.07         176388       0.509008      0.0227778        0.00583              0    3               pb214   1.11546   1.03526                                    ra226.Chn
