num      energy        midtime       peakrate            +/-          I*eff          IsoBrconvergence    parent     activROI_Chisq/dofTot_Chisq/dof                                     filename
1        74.815         176389     0.00264718      0.0184307          0.058              0    3               pb214   1.09751  0.888188                          pb210-1.5in-out.Chn
2        77.107         176389      0.0556985      0.0193798          0.097              0    3               pb214   1.09751  0.888188                          pb210-1.5in-out.Chn
3         86.83         176389     -0.0767661      0.0291608         0.0117              0    3               pb214   1.09751  0.888188                          pb210-1.5in-out.Chn
4        87.349         176389      0.0462492      0.0296383         0.0224              0    3               pb214   1.09751  0.888188                          pb210-1.5in-out.Chn
5        46.539         176389        8.58219       0.478886         0.0425              1    3     pb210     pb210  0.669293  0.888188                          pb210-1.5in-out.Chn
6       53.2284         176389       -158.445        139.911        0.01075              0    3               pb214  0.669293  0.888188                          pb210-1.5in-out.Chn
7       241.995         176389    -0.00228504      0.0105388        0.07251              0    3               pb214   1.16749  0.888188                          pb210-1.5in-out.Chn
8       277.371         176389    -0.00908425       0.010464          0.066              0    3               tl208  0.700481  0.888188                          pb210-1.5in-out.Chn
9       295.223         176389      0.0529568      0.0132361         0.1842              0    3               pb214  0.988221  0.888188                          pb210-1.5in-out.Chn
10      351.932         176389      0.0783946      0.0114555          0.356              0    3               pb214  0.968527  0.888188                          pb210-1.5in-out.Chn
11      583.187         176389     0.00358736     0.00731195           0.85              0    3               tl208  0.999205  0.888188                          pb210-1.5in-out.Chn
12       609.32         176389       0.116394      0.0121293         0.4549              0    3               bi214  0.929814  0.888188                          pb210-1.5in-out.Chn
13      661.657         176389      0.0583729      0.0101249          0.851              0    3               cs137  0.997482  0.888188                          pb210-1.5in-out.Chn
14      665.447         176389     0.00353972     0.00585551        0.01531              0    3               bi214  0.997482  0.888188                          pb210-1.5in-out.Chn
21      1120.29         176389      0.0225381     0.00596903         0.1492              0    3               bi214  0.804915  0.888188                          pb210-1.5in-out.Chn
22      1155.21         176389     0.00443472     0.00398344        0.01633              0    3               bi214  0.583158  0.888188                          pb210-1.5in-out.Chn
23      1173.23         176389      0.0356672     0.00799956         0.9985              0    3                co60  0.781129  0.888188                          pb210-1.5in-out.Chn
25      1280.98         176389    -0.00289102     0.00282233        0.01434              0    3               bi214  0.682478  0.888188                          pb210-1.5in-out.Chn
26      1332.49         176389      0.0565288     0.00719626       0.999826              0    3                co60  0.579831  0.888188                          pb210-1.5in-out.Chn
30      1460.82         176389       0.117448      0.0121945         0.1066              0    3                 k40  0.509641  0.888188                          pb210-1.5in-out.Chn
34      1764.49         176389      0.0343508     0.00589682          0.153              0    3               bi214  0.701382  0.888188                          pb210-1.5in-out.Chn
39      2614.51         176389      0.0263727     0.00568855        0.99754              0    3               tl208  0.621261  0.888188                          pb210-1.5in-out.Chn
