num      energy        midtime       peakrate            +/-          I*eff          IsoBrconvergence    parent     activROI_Chisq/dofTot_Chisq/dof                                     filename
1        74.815         176388      0.0321897      0.0148972          0.058              0    3               pb214    0.7782  0.904598                                    pb210.Chn
2        77.107         176388       0.045421      0.0157092          0.097              0    3               pb214    0.7782  0.904598                                    pb210.Chn
3         86.83         176388     -0.0242431      0.0276186         0.0117              0    3               pb214    0.7782  0.904598                                    pb210.Chn
4        87.349         176388      0.0239755      0.0277864         0.0224              0    3               pb214    0.7782  0.904598                                    pb210.Chn
5        46.539         176388        2.84276        0.13375         0.0425              1    3     pb210     pb210   1.18027  0.904598                                    pb210.Chn
6       53.2284         176388        23.4171        3.14423        0.01075              0    3               pb214   1.18027  0.904598                                    pb210.Chn
7       241.995         176388   -0.000961581     0.00967904        0.07251              0    3               pb214   1.19594  0.904598                                    pb210.Chn
8       277.371         176388    -0.00191063     0.00816837          0.066              0    3               tl208  0.960828  0.904598                                    pb210.Chn
9       295.223         176388      0.0394068      0.0107143         0.1842              0    3               pb214  0.719606  0.904598                                    pb210.Chn
10      351.932         176388      0.0761216      0.0104238          0.356              0    3               pb214  0.913965  0.904598                                    pb210.Chn
11      583.187         176388    -0.00191687     0.00403419           0.85              0    3               tl208  0.744109  0.904598                                    pb210.Chn
12       609.32         176388      0.0966222      0.0100187         0.4549              0    3               bi214   1.18675  0.904598                                    pb210.Chn
13      661.657         176388      0.0550192     0.00729285          0.851              0    3               cs137  0.875097  0.904598                                    pb210.Chn
14      665.447         176388      0.0061191     0.00433599        0.01531              0    3               bi214  0.875097  0.904598                                    pb210.Chn
21      1120.29         176388      0.0343658     0.00628738         0.1492              0    3               bi214  0.772743  0.904598                                    pb210.Chn
22      1155.21         176388    -0.00279151     0.00330993        0.01633              0    3               bi214  0.891277  0.904598                                    pb210.Chn
23      1173.23         176388      0.0265093     0.00514443         0.9985              0    3                co60   1.06373  0.904598                                    pb210.Chn
25      1280.98         176388     0.00174284     0.00249989        0.01434              0    3               bi214  0.776242  0.904598                                    pb210.Chn
26      1332.49         176388       0.030714     0.00578631       0.999826              0    3                co60  0.607547  0.904598                                    pb210.Chn
30      1460.82         176388       0.137689     0.00977771         0.1066              0    3                 k40  0.735939  0.904598                                    pb210.Chn
34      1764.49         176388      0.0470789      0.0062504          0.153              0    3               bi214  0.614752  0.904598                                    pb210.Chn
39      2614.51         176388      0.0359811      0.0050338        0.99754              0    3               tl208  0.775844  0.904598                                    pb210.Chn
