na22   na22   1274.5370 1.182557e-03 3.452034e-06 3.452034e-06 100000000 1.000000e+04 9.994000e-01 1.400000e-04 1.181847e+01 3.445988e-02
na22   na22   511.0000 2.005224e-05 3.348677e-08 3.348677e-08 100000000 1.000000e+04 1.799100e+02 0.000000e+00 3.607598e+01 6.024605e-02
co60   co60   1173.2280 1.244636e-03 3.758882e-06 3.758882e-06 100000000 1.000000e+04 9.985000e-01 3.000000e-04 1.242769e+01 3.734624e-02
co60   co60   1332.4920 1.157998e-03 3.426602e-06 3.426602e-06 100000000 1.000000e+04 9.998260e-01 6.000000e-06 1.157797e+01 3.425999e-02
na22   na22   1274.5370 1.182557e-03 3.452034e-06 3.452034e-06 100000000 1.000000e+04 9.994000e-01 1.400000e-04 1.181847e+01 3.445988e-02
na22   na22   511.0000 2.005224e-05 3.348677e-08 3.348677e-08 100000000 1.000000e+04 1.799100e+02 0.000000e+00 3.607598e+01 6.024605e-02
co60   co60   1173.2280 1.244636e-03 3.758882e-06 3.758882e-06 100000000 1.000000e+04 9.985000e-01 3.000000e-04 1.242769e+01 3.734624e-02
co60   co60   1332.4920 1.157998e-03 3.426602e-06 3.426602e-06 100000000 1.000000e+04 9.998260e-01 6.000000e-06 1.157797e+01 3.425999e-02
ba133  ba133  53.1622 3.950685e-03 7.683907e-05 7.683907e-05 100000000 1.000000e+04 2.140000e-02 3.000000e-04 8.454466e-01 1.139822e-02
ba133  ba133  79.6142 4.178423e-03 1.032643e-04 1.032643e-04 100000000 1.000000e+04 2.650000e-02 5.000000e-04 1.107282e+00 1.767386e-02
ba133  ba133  80.9979 4.201018e-03 4.005003e-05 4.005003e-05 100000000 1.000000e+04 3.290000e-01 3.000000e-03 1.382135e+01 3.844758e-02
ba133  ba133  160.6120 3.510247e-03 1.823693e-04 1.823693e-04 100000000 1.000000e+04 6.380000e-03 5.000000e-05 2.239538e-01 1.150202e-02
ba133  ba133  223.2368 3.301477e-03 1.492521e-04 1.492521e-04 100000000 1.000000e+04 4.530000e-03 3.000000e-05 1.495569e-01 6.688180e-03
ba133  ba133  276.3989 2.841407e-03 2.818813e-05 2.818813e-05 100000000 1.000000e+04 7.160000e-02 5.000000e-04 2.034448e+00 1.433532e-02
ba133  ba133  302.8508 2.778655e-03 2.332265e-05 2.332265e-05 100000000 1.000000e+04 1.834000e-01 1.300000e-03 5.096053e+00 2.290757e-02
ba133  ba133  356.0129 2.491673e-03 9.920981e-06 9.920981e-06 100000000 1.000000e+04 6.205000e-01 1.900000e-03 1.546083e+01 3.934909e-02
ba133  ba133  383.8485 2.388215e-03 2.347031e-05 2.347031e-05 100000000 1.000000e+04 8.940000e-02 6.000000e-04 2.135064e+00 1.532759e-02
cs137  cs137  661.6570 1.742429e-03 6.109218e-06 6.109218e-06 100000000 1.000000e+04 8.510000e-01 2.000000e-03 1.482807e+01 3.858080e-02
eu152  eu152b 344.2785 2.575152e-03 2.225305e-05 2.225305e-05 100000000 1.000000e+04 2.659000e-01 2.000000e-03 6.847328e+00 2.913125e-02
eu152  eu152b 367.7891 2.501383e-03 7.781841e-05 7.781841e-05 100000000 1.000000e+04 8.590000e-03 6.000000e-05 2.148688e-01 6.513939e-03
eu152  eu152b 411.1165 2.321780e-03 4.035662e-05 4.035662e-05 100000000 1.000000e+04 2.237000e-02 1.300000e-04 5.193822e-01 8.508261e-03
eu152  eu152b 586.2648 2.146944e-03 1.039910e-04 1.039910e-04 100000000 1.000000e+04 4.550000e-03 4.000000e-05 9.768595e-02 4.653005e-03
eu152  eu152b 678.6230 1.631300e-03 1.084589e-04 1.084589e-04 100000000 1.000000e+04 4.730000e-03 4.000000e-05 7.716048e-02 5.088436e-03
eu152  eu152b 778.9045 1.605682e-03 1.524006e-05 1.524006e-05 100000000 1.000000e+04 1.293000e-01 8.000000e-04 2.076147e+00 1.494312e-02
eu152  eu152b 1299.1420 1.132171e-03 2.914277e-05 2.914277e-05 100000000 1.000000e+04 1.633000e-02 1.100000e-04 1.848836e-01 4.593172e-03
eu152  eu152e 121.7817 3.967959e-03 2.677962e-05 2.677962e-05 100000000 1.000000e+04 2.853000e-01 1.600000e-03 1.132059e+01 4.250482e-02
eu152  eu152e 244.6974 3.125082e-03 3.454621e-05 3.454621e-05 100000000 1.000000e+04 7.550000e-02 4.000000e-04 2.359437e+00 2.289176e-02
eu152  eu152e 295.9387 2.885843e-03 2.573831e-04 2.573831e-04 100000000 1.000000e+04 4.400000e-03 4.000000e-05 1.269771e-01 1.126587e-02
eu152  eu152e 488.6792 2.033992e-03 1.135141e-04 1.135141e-04 100000000 1.000000e+04 4.140000e-03 3.000000e-05 8.420729e-02 4.659702e-03
eu152  eu152e 563.9860 1.918779e-03 9.945822e-05 9.945822e-05 100000000 1.000000e+04 4.940000e-03 5.000000e-05 9.478768e-02 4.818658e-03
eu152  eu152e 688.6700 1.832748e-03 6.480446e-05 6.480446e-05 100000000 1.000000e+04 8.560000e-03 6.000000e-05 1.568833e-01 5.437176e-03
eu152  eu152e 719.3460 2.589840e-03 1.929516e-04 1.929516e-04 100000000 1.000000e+04 2.500000e-03 8.000000e-05 6.474600e-02 4.356180e-03
eu152  eu152e 810.4510 1.701783e-03 1.296518e-04 1.296518e-04 100000000 1.000000e+04 3.170000e-03 3.000000e-05 5.394651e-02 4.078129e-03
eu152  eu152e 867.3800 1.415327e-03 2.330901e-05 2.330901e-05 100000000 1.000000e+04 4.230000e-02 3.000000e-04 5.986831e-01 8.898627e-03
eu152  eu152e 919.3370 1.476395e-03 9.023999e-05 9.023999e-05 100000000 1.000000e+04 4.190000e-03 5.000000e-05 6.186097e-02 3.708294e-03
eu152  eu152e 926.3100 1.317892e-03 1.190759e-04 1.190759e-04 100000000 1.000000e+04 2.720000e-03 3.000000e-05 3.584667e-02 3.214643e-03
