num      energy        midtime       peakrate            +/-          I*eff          IsoBrconvergence    parent     activROI_Chisq/dofTot_Chisq/dof                                     filename
1        46.539         176385        2.97178      0.0781747              0              0    3               pb210   1.22007   1.03571                                    ra226.Chn
2       53.2284         176385        1.16703       0.061763              0              0    3               pb214   1.22007   1.03571                                    ra226.Chn
3       186.211         176385        3.40947      0.0947596              0              0    3               ra226  0.911346   1.03571                                    ra226.Chn
4       241.995         176385        5.90982      0.0975876              0              0    3               pb214   0.98288   1.03571                                    ra226.Chn
5        258.86         176385       0.455904      0.0563764              0              0    3               pb214  0.836557   1.03571                                    ra226.Chn
6         274.8         176385       0.309794       0.050846              0              0    3               pb214   1.19844   1.03571                                    ra226.Chn
7       277.371         176385     -0.0381073      0.0465514              0              0    3               tl208   1.19844   1.03571                                    ra226.Chn
8       295.223         176385        13.3173        0.12215              0              0    3               pb214   1.52889   1.03571                                    ra226.Chn
9       351.932         176385        23.6625       0.152101              0              0    3               pb214   1.07457   1.03571                                    ra226.Chn
10       386.78         176385       0.158793       0.034543              0              0    3               bi214   1.05804   1.03571                                    ra226.Chn
11       388.89         176385       0.238426      0.0345357              0              0    3               bi214   1.05804   1.03571                                    ra226.Chn
12       454.79         176385       0.186194      0.0278744              0              0    3               bi214  0.927779   1.03571                                    ra226.Chn
13       462.02         176385         0.1528      0.0264855              0              0    3               pb214  0.927779   1.03571                                    ra226.Chn
14      480.432         176385       0.178374      0.0256984              0              0    3               pb214   1.03347   1.03571                                    ra226.Chn
15       487.14         176385       0.197092      0.0250538              0              0    3               pb214   1.03347   1.03571                                    ra226.Chn
16       580.14         176385       0.147726      0.0223489              0              0    3               pb214  0.803968   1.03571                                    ra226.Chn
17      583.187         176385      -0.030481      0.0171586              0              0    3               tl208  0.803968   1.03571                                    ra226.Chn
18       609.32         176385        21.4518       0.138716              0              0    3               bi214   1.69498   1.03571                                    ra226.Chn
19      661.657         176385      0.0537372      0.0185296              0              0    3               cs137   1.02958   1.03571                                    ra226.Chn
20      665.447         176385       0.674997      0.0302699              0              0    3               bi214   1.02958   1.03571                                    ra226.Chn
21       703.11         176385       0.206892      0.0227703              0              0    3               bi214  0.869554   1.03571                                    ra226.Chn
22       719.87         176385       0.161059      0.0208679              0              0    3               bi214  0.985672   1.03571                                    ra226.Chn
23       763.13         176385     -0.0185921      0.0158148              0              0    3               tl208   1.15445   1.03571                                    ra226.Chn
24       768.36         176385        1.99477      0.0470413              0              0    3               bi214   1.15445   1.03571                                    ra226.Chn
25       785.96         176385       0.322688      0.0570171              0              0    3               pb214    1.1242   1.03571                                    ra226.Chn
26       786.35         176385      0.0751624       0.055913              0              0    3               bi214    1.1242   1.03571                                    ra226.Chn
27       806.18         176385       0.516993      0.0279477              0              0    3               bi214  0.733207   1.03571                                    ra226.Chn
28       839.07         176385       0.258113      0.0237057              0              0    3               pb214  0.982923   1.03571                                    ra226.Chn
29      860.557         176385    -0.00394504      0.0171103              0              0    3               tl208  0.894896   1.03571                                    ra226.Chn
30      934.056         176385        1.09748        0.03765              0              0    3               bi214  0.734526   1.03571                                    ra226.Chn
31       964.08         176385       0.110428      0.0201465              0              0    3               bi214  0.773584   1.03571                                    ra226.Chn
